tower_number,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,Birth_Year,Age,Cluster,Buyer_Segment
17,0,1,530.28,155277.3,0,1,0,9,35,0,4.0,0,0,1958.0,68.0,0,Senior Home Buyers
17,1,1,530.28,170733.9,0,1,0,9,8,0,1.0,1,2,1954.0,72.0,0,Senior Home Buyers
17,1,2,1738.5,618068.19,0,1,1,9,8,0,2.0,0,2,1962.0,64.0,1,High-Value Investors
17,1,10,1059.07,328477.73,0,1,0,9,8,0,3.0,1,2,1968.0,58.0,0,Senior Home Buyers
17,0,12,451.91,137774.09,0,1,1,9,48,0,4.0,0,2,1997.0,29.0,3,Young Buyers
17,1,23,1025.52,281260.7,0,0,1,9,37,0,1.0,1,1,1985.0,41.0,2,Corporate Buyers
17,0,27,677.24,236838.98,0,1,0,9,8,0,3.0,1,0,1965.0,61.0,0,Senior Home Buyers
17,0,32,954.54,302112.82,0,1,1,9,8,0,5.0,1,2,1966.0,60.0,0,Senior Home Buyers
17,0,35,1667.01,490050.27,0,1,1,9,50,0,4.0,0,0,1990.0,36.0,1,High-Value Investors
17,0,46,1582.61,444006.51,0,0,0,9,8,0,1.0,1,1,1974.0,52.0,2,Corporate Buyers
17,0,48,1833.96,580903.05,0,1,1,9,8,1,5.0,0,0,1975.0,51.0,1,High-Value Investors
17,0,49,1283.67,390972.72,0,1,0,9,8,0,1.0,1,0,1973.0,53.0,1,High-Value Investors
18,0,4,1096.58,312109.48,0,1,0,9,27,1,3.0,1,0,1980.0,46.0,3,Young Buyers
18,0,4,1096.58,288304.74,0,1,0,9,14,1,3.0,0,0,1980.0,46.0,3,Young Buyers
18,0,6,840.25,266282.79,0,0,1,4,6,1,1.0,1,2,1985.0,41.0,2,Corporate Buyers
18,0,14,1742.3,514682.27,0,1,0,9,8,0,2.0,0,2,1993.0,33.0,1,High-Value Investors
18,0,17,1195.81,306003.32,0,1,1,9,8,1,1.0,1,2,1980.0,46.0,3,Young Buyers
18,0,25,911.94,284177.91,0,1,1,0,41,0,3.0,0,0,1960.0,66.0,0,Senior Home Buyers
18,0,25,911.94,253775.13,0,1,0,9,8,0,5.0,1,2,1974.0,52.0,3,Young Buyers
18,0,27,650.82,174212.21,0,1,0,9,50,0,1.0,0,2,1982.0,44.0,3,Young Buyers
18,0,27,650.82,173179.78,0,1,1,9,8,0,4.0,0,0,1990.0,36.0,3,Young Buyers
18,0,28,514.67,142843.57,0,1,0,9,8,0,2.0,1,1,1950.0,76.0,0,Senior Home Buyers
18,1,30,1795.66,610038.08,0,1,1,4,18,0,5.0,1,2,1953.0,73.0,1,High-Value Investors
18,0,38,1219.8,381620.77,0,1,0,9,8,0,5.0,1,2,1941.0,85.0,0,Senior Home Buyers
18,0,51,1527.31,496847.34,0,1,0,9,8,0,3.0,0,0,1970.0,56.0,1,High-Value Investors
18,0,54,1756.12,485852.2,0,1,0,9,25,0,2.0,0,2,1987.0,39.0,1,High-Value Investors
18,0,58,955.23,309544.73,0,1,0,7,32,1,3.0,0,2,1932.0,94.0,0,Senior Home Buyers
19,0,5,1408.42,358445.19,0,1,1,9,35,0,4.0,0,1,1951.0,75.0,1,High-Value Investors
19,0,8,974.77,298003.07,0,1,1,9,15,0,1.0,0,2,1977.0,49.0,3,Young Buyers
19,0,10,747.71,239035.92,0,1,1,9,8,1,3.0,1,2,1982.0,44.0,3,Young Buyers
19,0,21,477.75,149634.66,0,1,1,9,53,0,1.0,0,2,1955.0,71.0,0,Senior Home Buyers
19,0,27,1691.96,484359.77,0,1,1,4,6,0,1.0,0,2,1967.0,59.0,1,High-Value Investors
19,1,40,893.49,302160.55,0,0,1,9,11,1,2.0,0,0,1980.0,46.0,2,Corporate Buyers
19,0,41,1657.19,385563.1,0,1,1,9,8,1,4.0,0,2,1941.0,85.0,1,High-Value Investors
19,1,42,1137.59,348718.59,0,1,0,9,8,0,5.0,0,2,1966.0,60.0,1,High-Value Investors
19,0,46,1926.19,712128.48,0,1,0,9,48,1,1.0,0,0,1976.0,50.0,1,High-Value Investors
19,0,49,1004.26,258687.05,0,1,1,9,48,0,3.0,1,2,2000.0,26.0,3,Young Buyers
20,0,1,1898.39,560474.88,0,1,1,6,2,1,5.0,0,2,1987.0,39.0,1,High-Value Investors
20,0,2,1669.84,539787.73,0,1,1,9,48,0,4.0,0,2,1952.0,74.0,1,High-Value Investors
20,0,13,1587.57,538931.69,0,1,1,9,8,0,1.0,0,2,1971.0,55.0,1,High-Value Investors
20,1,18,1868.01,516360.61,0,1,0,9,53,0,1.0,1,2,1992.0,34.0,1,High-Value Investors
20,1,36,1484.99,511551.83,0,1,1,8,43,0,2.0,0,2,1952.0,74.0,1,High-Value Investors
20,0,41,541.22,159669.21,0,1,0,9,25,0,1.0,1,2,1991.0,35.0,3,Young Buyers
20,0,46,1227.49,404547.78,0,1,0,9,8,0,2.0,0,2,1967.0,59.0,1,High-Value Investors
20,0,47,590.12,175837.18,0,1,0,9,8,0,5.0,0,1,1948.0,78.0,0,Senior Home Buyers
20,0,51,1062.33,336892.39,0,1,1,9,8,0,1.0,0,2,1962.0,64.0,0,Senior Home Buyers
20,0,56,1333.01,443597.74,0,0,1,0,49,1,3.0,0,2,1981.0,45.0,2,Corporate Buyers
20,0,57,445.15,161786.97,0,0,1,9,25,0,4.0,1,0,1965.0,61.0,2,Corporate Buyers
20,0,58,1208.52,387163.37,0,1,1,9,8,0,3.0,0,2,1981.0,45.0,1,High-Value Investors
1,0,25,1434.09,382041.13,0,1,1,9,8,0,1.0,0,0,1972.0,54.0,1,High-Value Investors
1,0,40,782.25,234172.39,0,1,0,9,25,0,3.0,0,2,1952.0,74.0,0,Senior Home Buyers
1,0,47,1479.72,448134.27,0,1,1,9,8,0,5.0,0,2,1978.0,48.0,1,High-Value Investors
3,0,2,923.21,261871.7,0,1,1,9,8,0,5.0,0,2,1938.0,88.0,0,Senior Home Buyers
1,0,3,788.73,219973.45,0,1,0,5,16,1,3.0,0,0,1984.0,42.0,3,Young Buyers
1,0,7,758.88,203777.68,0,1,0,9,8,1,1.0,1,2,1952.0,74.0,0,Senior Home Buyers
1,0,12,621.14,198416.21,0,1,1,8,51,1,5.0,1,2,1991.0,35.0,3,Young Buyers
1,0,13,719.47,191700.01,0,1,0,1,7,1,5.0,1,2,1969.0,57.0,3,Young Buyers
1,1,15,765.0,274098.77,0,1,1,9,47,0,2.0,1,2,1970.0,56.0,0,Senior Home Buyers
1,0,20,1146.24,368811.3,0,1,1,9,25,0,1.0,1,0,1946.0,80.0,0,Senior Home Buyers
1,0,25,1154.92,339799.9,0,1,0,9,53,0,2.0,1,2,1960.0,66.0,0,Senior Home Buyers
1,0,27,725.12,219325.04,0,1,1,9,8,1,3.0,1,0,1971.0,55.0,3,Young Buyers
1,0,30,753.29,204682.12,0,1,0,9,1,0,4.0,0,2,1942.0,84.0,0,Senior Home Buyers
1,0,37,758.3,197514.96,0,1,0,1,7,0,2.0,1,2,1995.0,31.0,3,Young Buyers
2,0,3,645.84,233677.77,0,1,1,9,8,0,2.0,0,2,1978.0,48.0,3,Young Buyers
2,1,9,584.19,180025.94,0,1,1,9,15,1,1.0,1,2,1997.0,29.0,3,Young Buyers
2,0,10,788.79,266730.8,0,1,0,9,8,1,1.0,1,0,1960.0,66.0,0,Senior Home Buyers
2,0,18,784.76,250182.28,0,1,1,8,12,1,3.0,0,0,1994.0,32.0,3,Young Buyers
2,0,31,629.92,183932.23,0,1,1,9,8,0,2.0,0,0,1968.0,58.0,0,Senior Home Buyers
2,0,37,780.46,241560.55,0,1,0,9,8,0,1.0,0,2,1995.0,31.0,3,Young Buyers
2,0,45,782.2,236688.4,0,1,1,9,27,0,4.0,0,0,1969.0,57.0,0,Senior Home Buyers
3,0,1,689.75,211623.61,0,1,1,9,8,0,1.0,0,2,1971.0,55.0,0,Senior Home Buyers
3,0,4,719.96,178170.39,0,1,1,9,35,0,2.0,0,1,1970.0,56.0,0,Senior Home Buyers
3,0,5,701.19,234957.5,0,1,0,9,50,0,4.0,0,0,1952.0,74.0,0,Senior Home Buyers
3,0,18,706.68,195341.0,0,1,1,9,8,0,2.0,0,0,1998.0,28.0,3,Young Buyers
3,1,23,924.21,248050.0,0,1,0,9,8,0,2.0,1,2,1956.0,70.0,0,Senior Home Buyers
3,0,23,924.21,286172.72,0,1,1,9,8,0,1.0,1,2,1942.0,84.0,0,Senior Home Buyers
3,0,36,733.45,222919.3,0,1,1,7,42,0,1.0,0,2,1964.0,62.0,0,Senior Home Buyers
3,1,38,1173.4,341826.64,0,1,0,6,33,0,5.0,0,1,1975.0,51.0,3,Young Buyers
3,0,41,965.5,314641.73,0,1,0,9,8,0,5.0,0,1,1948.0,78.0,0,Senior Home Buyers
3,0,44,673.86,202812.57,0,1,1,9,8,0,2.0,0,2,2000.0,26.0,3,Young Buyers
3,0,49,1174.48,366989.11,0,1,0,7,21,0,1.0,0,2,1957.0,69.0,0,Senior Home Buyers
3,0,50,713.67,238169.16,0,1,1,9,8,0,3.0,0,2,1954.0,72.0,0,Senior Home Buyers
3,0,50,713.67,191594.66,0,1,0,9,8,0,4.0,1,2,1993.0,33.0,3,Young Buyers
3,0,50,713.67,249497.22,0,1,1,9,8,0,2.0,1,1,1957.0,69.0,0,Senior Home Buyers
4,0,3,1630.82,561592.03,0,1,0,9,8,0,5.0,0,2,1990.0,36.0,1,High-Value Investors
4,0,7,786.36,248235.55,0,1,1,9,50,1,3.0,1,2,1979.0,47.0,3,Young Buyers
4,0,26,790.05,255135.92,0,1,1,9,8,0,4.0,0,2,1946.0,80.0,0,Senior Home Buyers
4,0,29,776.79,245279.18,0,1,0,9,8,0,2.0,0,2,1964.0,62.0,0,Senior Home Buyers
4,0,30,1307.35,446358.88,0,1,1,2,5,0,1.0,0,2,1996.0,30.0,3,Young Buyers
4,0,31,793.1,269484.63,0,1,0,9,11,0,3.0,1,0,1989.0,37.0,3,Young Buyers
4,0,37,800.13,237481.19,0,1,0,9,8,0,5.0,0,0,1947.0,79.0,0,Senior Home Buyers
4,0,42,738.34,211507.17,0,1,0,9,48,0,5.0,0,2,1976.0,50.0,3,Young Buyers
4,0,45,1160.48,332875.8,0,1,0,9,8,0,1.0,0,0,1989.0,37.0,3,Young Buyers
5,0,8,782.15,246908.49,0,1,1,9,53,0,4.0,0,2,1998.0,28.0,3,Young Buyers
5,0,8,782.15,245895.64,0,1,0,9,11,0,5.0,0,0,1993.0,33.0,3,Young Buyers
5,0,22,1059.78,300950.66,0,1,1,9,27,0,3.0,0,2,1951.0,75.0,0,Senior Home Buyers
5,0,32,1051.39,295517.69,0,1,1,9,53,1,1.0,0,0,1980.0,46.0,3,Young Buyers
5,0,46,1272.95,373991.51,0,1,1,9,1,0,4.0,1,1,1991.0,35.0,3,Young Buyers
5,0,47,1241.14,354787.43,0,1,0,5,30,0,4.0,0,2,1994.0,32.0,3,Young Buyers
6,0,1,1720.95,501136.87,0,1,0,9,8,0,5.0,0,2,1982.0,44.0,1,High-Value Investors
6,0,1,1720.95,480292.7,0,1,0,9,1,1,3.0,0,0,1946.0,80.0,1,High-Value Investors
6,0,1,1720.95,628455.63,0,1,1,7,46,0,3.0,0,0,1967.0,59.0,1,High-Value Investors
6,1,4,1925.28,687894.92,0,1,0,9,53,0,3.0,0,2,1982.0,44.0,1,High-Value Investors
6,0,9,1194.12,388454.83,0,1,1,5,3,0,3.0,0,1,1985.0,41.0,3,Young Buyers
6,1,10,942.08,305183.98,0,1,1,8,31,0,1.0,0,2,1954.0,72.0,0,Senior Home Buyers
6,0,25,1086.43,324022.67,0,1,0,9,1,0,1.0,0,2,1995.0,31.0,3,Young Buyers
6,0,34,1353.81,367911.8,0,0,1,9,47,0,5.0,0,2,1968.0,58.0,2,Corporate Buyers
6,1,41,940.72,378059.82,0,1,0,4,34,1,5.0,0,0,1969.0,57.0,3,Young Buyers
6,0,41,940.72,325187.7,0,1,1,9,47,0,2.0,1,2,1953.0,73.0,0,Senior Home Buyers
6,0,52,1408.23,415927.28,0,1,1,9,27,0,2.0,1,2,1982.0,44.0,1,High-Value Investors
6,0,53,1170.96,371616.82,0,0,1,9,25,1,4.0,1,2,1977.0,49.0,2,Corporate Buyers
6,0,55,562.37,156014.92,0,1,1,8,43,0,3.0,0,0,1994.0,32.0,3,Young Buyers
7,1,8,1561.28,528764.4,0,1,1,9,11,0,3.0,0,2,1950.0,76.0,1,High-Value Investors
7,0,11,834.5,275248.14,0,1,0,1,7,1,5.0,1,2,1969.0,57.0,3,Young Buyers
7,0,15,602.92,162365.24,0,0,0,2,0,1,5.0,1,0,1975.0,51.0,2,Corporate Buyers
7,0,22,1914.21,529783.19,0,1,0,9,14,0,2.0,0,2,1989.0,37.0,1,High-Value Investors
7,0,28,694.55,221149.9,0,1,1,9,8,0,1.0,0,2,1975.0,51.0,3,Young Buyers
7,1,30,1237.23,301253.43,0,1,1,9,8,0,3.0,0,2,1962.0,64.0,0,Senior Home Buyers
7,1,30,1237.23,405353.74,0,1,0,9,8,0,1.0,1,0,1948.0,78.0,0,Senior Home Buyers
7,0,30,1237.23,427828.94,0,1,1,9,8,0,2.0,1,0,1992.0,34.0,3,Young Buyers
7,0,41,1093.92,304478.01,0,1,1,9,11,1,3.0,1,2,1973.0,53.0,3,Young Buyers
7,0,48,533.35,149462.76,0,1,1,8,12,1,4.0,1,2,1999.0,27.0,3,Young Buyers
7,0,55,601.23,189238.02,0,1,1,9,37,1,3.0,0,2,1938.0,88.0,0,Senior Home Buyers
7,1,58,1629.83,593682.12,0,1,1,9,8,1,4.0,0,0,1964.0,62.0,1,High-Value Investors
7,0,60,1219.54,345685.38,0,1,1,9,8,1,3.0,0,0,1951.0,75.0,0,Senior Home Buyers
8,0,5,887.23,284075.06,0,1,1,9,48,0,1.0,1,2,1996.0,30.0,3,Young Buyers
8,0,9,1869.81,659880.36,0,1,0,9,8,0,5.0,1,2,1996.0,30.0,1,High-Value Investors
8,0,16,424.09,121543.19,0,1,0,9,53,0,4.0,0,2,1956.0,70.0,0,Senior Home Buyers
8,0,25,1833.58,595227.23,0,1,0,9,8,0,5.0,0,1,1979.0,47.0,1,High-Value Investors
8,1,31,1253.18,300033.75,0,1,0,9,14,0,3.0,1,0,1963.0,63.0,0,Senior Home Buyers
8,0,46,1175.51,387502.88,0,1,1,9,8,1,5.0,0,1,1954.0,72.0,0,Senior Home Buyers
8,0,46,1175.51,374700.13,0,1,0,9,14,0,3.0,0,0,1977.0,49.0,3,Young Buyers
8,0,49,1081.0,317172.33,0,1,1,9,8,0,1.0,0,2,1971.0,55.0,0,Senior Home Buyers
8,0,52,559.73,180837.56,0,1,1,9,11,0,3.0,0,2,1948.0,78.0,0,Senior Home Buyers
8,0,56,1874.7,575615.86,0,1,0,8,43,0,1.0,0,2,1960.0,66.0,1,High-Value Investors
9,0,6,1821.59,537661.98,0,1,1,9,47,1,2.0,0,0,1982.0,44.0,1,High-Value Investors
9,1,9,1391.22,469019.71,0,1,1,8,31,0,4.0,1,2,1955.0,71.0,1,High-Value Investors
9,0,14,1445.3,529558.26,0,1,0,9,8,1,1.0,0,2,1961.0,65.0,1,High-Value Investors
9,0,36,1582.79,420874.11,0,1,1,9,25,0,4.0,1,2,1973.0,53.0,1,High-Value Investors
9,1,40,1090.32,342005.17,0,1,1,9,48,1,2.0,1,1,1943.0,83.0,0,Senior Home Buyers
9,0,42,605.78,201976.86,0,1,0,9,8,1,5.0,1,2,1983.0,43.0,3,Young Buyers
9,1,44,1351.57,476244.3,0,1,1,9,14,0,1.0,1,2,1976.0,50.0,1,High-Value Investors
9,0,58,838.34,260948.75,0,1,0,9,8,1,4.0,0,0,1967.0,59.0,0,Senior Home Buyers
9,0,58,838.34,234943.46,0,1,1,9,8,0,2.0,1,0,1988.0,38.0,3,Young Buyers
9,1,59,1697.13,455010.72,0,1,0,9,50,1,5.0,1,1,1981.0,45.0,1,High-Value Investors
9,0,62,1263.44,352725.16,0,1,0,9,25,1,5.0,0,2,1956.0,70.0,0,Senior Home Buyers
10,0,1,1006.89,308354.1,0,1,0,9,50,1,5.0,0,1,1981.0,45.0,3,Young Buyers
10,0,9,1849.4,630342.5,0,1,1,6,33,0,2.0,1,2,1974.0,52.0,1,High-Value Investors
10,1,11,1675.44,599245.34,0,1,1,9,8,0,5.0,1,1,1957.0,69.0,1,High-Value Investors
10,0,14,1318.01,382143.98,0,1,0,9,8,0,1.0,1,2,1962.0,64.0,1,High-Value Investors
10,0,17,647.35,194001.1,0,1,0,9,27,0,1.0,1,2,1979.0,47.0,3,Young Buyers
10,0,25,1487.17,348131.23,0,1,1,9,8,0,5.0,1,2,1945.0,81.0,0,Senior Home Buyers
10,0,30,1559.4,412386.95,0,1,0,9,50,0,4.0,0,0,1952.0,74.0,1,High-Value Investors
10,0,33,1010.7,306339.37,0,1,1,2,22,0,4.0,0,1,1967.0,59.0,0,Senior Home Buyers
10,0,34,1435.44,437900.49,0,1,1,9,8,0,4.0,0,2,1973.0,53.0,1,High-Value Investors
10,1,35,1675.74,517353.17,0,1,1,9,53,0,4.0,0,2,1993.0,33.0,1,High-Value Investors
11,0,7,1734.79,503297.17,0,1,0,2,36,0,5.0,0,0,1995.0,31.0,1,High-Value Investors
11,0,14,524.68,175679.27,0,1,0,9,37,1,1.0,0,0,1986.0,40.0,3,Young Buyers
11,0,19,1083.98,284027.76,0,1,1,9,50,0,1.0,0,2,1961.0,65.0,0,Senior Home Buyers
11,0,38,788.47,259197.21,0,1,0,9,53,0,4.0,0,0,1957.0,69.0,0,Senior Home Buyers
11,0,43,810.65,221674.47,0,1,1,8,43,1,4.0,0,0,1964.0,62.0,0,Senior Home Buyers
11,0,49,1095.85,281239.32,0,1,1,9,25,0,1.0,0,0,1997.0,29.0,3,Young Buyers
11,0,50,948.72,268667.27,0,1,1,9,37,0,1.0,1,2,1980.0,46.0,3,Young Buyers
11,1,56,724.8,219128.51,0,1,0,9,8,1,1.0,0,0,1986.0,40.0,3,Young Buyers
11,0,60,1295.04,365083.08,0,1,0,9,8,1,3.0,1,1,1958.0,68.0,0,Senior Home Buyers
11,0,62,1938.82,566513.0,0,1,0,9,27,0,3.0,0,2,1983.0,43.0,1,High-Value Investors
12,0,4,1559.34,424519.13,0,1,0,9,1,1,3.0,1,0,1987.0,39.0,1,High-Value Investors
12,0,8,1803.36,539529.66,0,1,1,9,47,0,4.0,0,2,1949.0,77.0,1,High-Value Investors
12,0,12,959.05,263898.13,0,1,0,9,1,1,3.0,1,0,1946.0,80.0,0,Senior Home Buyers
12,0,35,1690.62,427288.98,0,1,0,1,7,1,5.0,1,2,1969.0,57.0,1,High-Value Investors
12,0,38,1157.23,323890.25,0,1,1,8,51,0,3.0,1,2,1972.0,54.0,3,Young Buyers
12,0,47,1528.05,433439.63,0,1,0,9,8,0,5.0,1,2,1941.0,85.0,0,Senior Home Buyers
13,0,1,1899.92,617314.75,0,1,1,9,8,1,2.0,0,1,1992.0,34.0,1,High-Value Investors
13,0,3,979.64,269821.05,0,1,1,9,11,0,1.0,0,2,1948.0,78.0,0,Senior Home Buyers
13,0,11,1678.3,529820.54,0,1,1,9,48,0,1.0,0,2,1990.0,36.0,1,High-Value Investors
13,0,22,1811.36,608461.19,0,1,0,9,8,0,4.0,0,2,1972.0,54.0,1,High-Value Investors
13,0,24,1044.69,280586.67,0,1,0,0,49,0,5.0,1,0,1994.0,32.0,3,Young Buyers
13,1,32,1114.07,281918.15,0,1,0,8,12,0,5.0,0,2,1962.0,64.0,0,Senior Home Buyers
13,0,49,572.01,187502.33,0,0,1,9,8,0,5.0,0,1,1969.0,57.0,2,Corporate Buyers
13,0,64,792.66,208129.31,0,1,0,9,1,0,4.0,1,2,1947.0,79.0,0,Senior Home Buyers
13,0,65,612.66,164483.02,0,1,1,4,38,0,5.0,1,2,1977.0,49.0,3,Young Buyers
13,0,68,1590.69,445779.37,0,1,0,9,25,0,2.0,0,2,1991.0,35.0,1,High-Value Investors
13,1,68,1590.69,486548.28,0,1,0,9,8,1,3.0,0,0,1984.0,42.0,1,High-Value Investors
13,1,70,750.41,233444.71,0,1,1,5,30,1,1.0,1,2,1970.0,56.0,3,Young Buyers
14,0,2,922.7,283369.09,0,1,1,0,49,0,2.0,0,0,1943.0,83.0,0,Senior Home Buyers
14,0,11,1431.42,399102.88,0,1,1,9,8,0,4.0,0,0,1959.0,67.0,1,High-Value Investors
14,0,12,459.44,147901.85,0,1,0,9,8,0,4.0,1,2,1994.0,32.0,3,Young Buyers
14,1,13,442.74,146344.44,0,1,1,9,11,0,3.0,0,2,1954.0,72.0,0,Senior Home Buyers
14,0,13,442.74,148553.54,0,1,1,9,8,0,4.0,1,0,1959.0,67.0,0,Senior Home Buyers
14,1,16,915.37,304366.2,0,1,1,9,8,0,5.0,1,1,1943.0,83.0,0,Senior Home Buyers
14,0,21,1560.87,421652.43,0,0,1,9,8,1,3.0,0,2,1995.0,31.0,2,Corporate Buyers
14,1,22,1148.66,421423.2,0,1,1,9,35,0,2.0,0,1,1970.0,56.0,1,High-Value Investors
14,0,27,1866.49,534655.53,0,1,1,4,18,1,3.0,0,2,1999.0,27.0,1,High-Value Investors
14,0,33,1894.96,498141.99,0,1,1,9,8,0,1.0,0,2,1989.0,37.0,1,High-Value Investors
14,0,34,513.06,118609.39,0,1,1,8,31,0,3.0,1,2,1974.0,52.0,3,Young Buyers
14,0,35,1152.84,298653.58,0,1,1,9,50,0,2.0,0,1,1967.0,59.0,0,Senior Home Buyers
14,0,43,520.49,156017.83,0,1,1,9,11,1,4.0,0,0,1997.0,29.0,3,Young Buyers
14,0,51,1346.3,450664.17,0,1,1,9,8,0,2.0,1,2,1943.0,83.0,0,Senior Home Buyers
14,0,55,1415.9,425020.07,0,1,1,2,40,0,1.0,0,2,1998.0,28.0,3,Young Buyers
15,0,6,938.57,251516.25,0,1,1,9,48,1,3.0,0,2,1960.0,66.0,0,Senior Home Buyers
15,1,7,1113.85,320227.29,0,1,1,2,0,1,5.0,1,1,1985.0,41.0,3,Young Buyers
15,0,13,653.54,189687.33,0,1,1,4,38,0,3.0,0,2,1979.0,47.0,3,Young Buyers
15,0,16,1692.61,539032.17,0,1,1,9,8,0,1.0,0,0,1972.0,54.0,1,High-Value Investors
15,0,21,1271.25,363412.93,0,1,0,9,25,1,2.0,0,0,1984.0,42.0,3,Young Buyers
15,0,23,1279.23,393385.99,0,1,1,9,37,0,2.0,0,2,1947.0,79.0,0,Senior Home Buyers
15,1,24,924.36,307624.42,0,0,0,9,8,1,4.0,0,0,1972.0,54.0,2,Corporate Buyers
15,0,25,607.01,155769.09,0,1,0,9,47,0,2.0,1,2,1947.0,79.0,0,Senior Home Buyers
15,1,32,1338.63,374901.66,0,0,1,9,14,0,2.0,0,0,1960.0,66.0,2,Corporate Buyers
15,0,39,1713.42,580190.12,0,1,1,9,50,0,3.0,1,0,1992.0,34.0,1,High-Value Investors
15,0,39,1713.42,576585.04,0,1,0,9,1,0,2.0,0,0,1955.0,71.0,1,High-Value Investors
15,0,44,1713.09,522943.88,0,1,0,9,8,0,1.0,1,0,1977.0,49.0,1,High-Value Investors
15,1,60,1033.2,342699.63,0,1,0,9,8,0,5.0,0,0,1947.0,79.0,0,Senior Home Buyers
15,0,60,1033.2,378709.68,0,1,0,9,8,0,1.0,1,0,1957.0,69.0,0,Senior Home Buyers
16,0,4,1561.55,508639.46,0,1,0,9,1,0,5.0,0,2,1999.0,27.0,1,High-Value Investors
16,0,5,749.15,196645.59,0,1,0,8,12,0,5.0,1,0,1994.0,32.0,3,Young Buyers
16,0,11,1288.42,356627.2,0,1,1,9,25,0,1.0,1,0,1984.0,42.0,3,Young Buyers
16,0,16,1451.17,472546.53,0,1,1,9,11,0,3.0,1,0,1973.0,53.0,1,High-Value Investors
16,0,22,1575.06,506418.4,0,1,0,9,8,0,2.0,0,2,1988.0,38.0,1,High-Value Investors
16,1,34,743.19,227673.39,0,1,0,4,34,1,1.0,1,0,1978.0,48.0,3,Young Buyers
16,0,35,629.97,187384.2,0,1,0,9,8,0,3.0,0,1,1951.0,75.0,0,Senior Home Buyers
16,0,38,431.83,159890.05,0,1,1,9,8,0,1.0,1,2,1953.0,73.0,0,Senior Home Buyers
16,0,41,1001.72,286678.7,0,1,0,9,15,0,1.0,0,2,1992.0,34.0,3,Young Buyers
16,0,41,1001.72,317660.44,0,1,0,9,8,0,5.0,0,2,1999.0,27.0,3,Young Buyers
17,0,6,1739.03,481085.34,0,1,0,1,7,1,5.0,0,2,1946.0,80.0,1,High-Value Investors
17,0,19,1712.06,510899.59,0,1,1,9,11,1,1.0,1,0,1954.0,72.0,1,High-Value Investors
17,0,22,1221.66,356216.19,0,1,1,8,43,0,3.0,0,2,1967.0,59.0,1,High-Value Investors
17,0,22,1221.66,332860.12,0,1,0,8,31,0,3.0,0,2,1948.0,78.0,0,Senior Home Buyers
17,0,22,1221.66,360442.2,0,1,1,6,33,1,5.0,0,0,1964.0,62.0,1,High-Value Investors
17,0,22,1221.66,353628.52,0,1,1,9,37,1,4.0,0,0,1994.0,32.0,3,Young Buyers
17,0,48,1833.96,498128.56,0,1,0,9,37,1,3.0,1,2,1994.0,32.0,1,High-Value Investors
17,0,51,1375.52,465247.02,0,1,1,9,8,0,2.0,0,0,1981.0,45.0,1,High-Value Investors
18,0,1,1379.64,425005.86,0,1,0,9,8,1,5.0,1,1,1950.0,76.0,1,High-Value Investors
18,0,3,524.48,180093.56,0,0,1,9,47,0,5.0,0,2,1968.0,58.0,2,Corporate Buyers
18,0,5,883.32,222979.69,0,1,0,2,0,0,2.0,0,0,1998.0,28.0,3,Young Buyers
18,0,16,1360.96,416303.05,0,1,0,9,8,0,3.0,0,2,1961.0,65.0,1,High-Value Investors
18,0,18,1127.95,374318.33,0,1,0,9,25,0,5.0,1,2,1990.0,36.0,3,Young Buyers
18,0,26,1147.71,361077.2,0,0,1,9,8,0,2.0,0,2,1987.0,39.0,2,Corporate Buyers
18,0,36,1089.77,402516.04,0,1,1,9,8,1,1.0,1,0,1967.0,59.0,1,High-Value Investors
18,0,47,520.85,148669.83,0,1,0,4,6,0,5.0,0,2,1980.0,46.0,3,Young Buyers
18,0,66,1631.24,455880.06,0,1,0,9,8,0,2.0,1,2,1946.0,80.0,1,High-Value Investors
18,0,67,1664.17,516162.59,0,0,1,5,4,0,2.0,0,0,1960.0,66.0,2,Corporate Buyers
19,0,3,1468.68,457379.31,0,1,0,9,8,1,5.0,0,2,1997.0,29.0,3,Young Buyers
19,0,4,1225.38,396498.32,0,1,0,9,8,0,5.0,0,1,1941.0,85.0,0,Senior Home Buyers
19,0,8,974.77,214449.4,0,1,0,9,53,0,3.0,1,2,1973.0,53.0,3,Young Buyers
19,0,8,974.77,306437.45,0,1,0,9,48,0,4.0,1,0,1948.0,78.0,0,Senior Home Buyers
19,0,11,1869.93,555614.35,0,1,1,9,37,1,3.0,0,2,1938.0,88.0,1,High-Value Investors
19,0,14,630.47,165386.34,0,1,1,9,8,1,2.0,1,2,1991.0,35.0,3,Young Buyers
19,0,17,574.75,188384.96,0,1,1,9,25,0,4.0,1,2,1940.0,86.0,0,Senior Home Buyers
19,1,19,1697.73,542183.91,0,1,0,9,25,0,1.0,0,0,1964.0,62.0,1,High-Value Investors
19,0,21,477.75,142903.22,0,1,0,9,8,1,4.0,1,2,1968.0,58.0,0,Senior Home Buyers
19,0,26,668.24,226669.36,0,1,0,9,35,0,5.0,0,2,1955.0,71.0,0,Senior Home Buyers
19,0,39,1237.04,355741.84,0,1,0,9,48,1,5.0,1,2,1940.0,86.0,0,Senior Home Buyers
